観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),21日の最大値(m/s),21日の最大値の品質情報,21日の最大値観測時の風向,21日の最大値観測時の風向の品質情報,21日の最大値起時（時）,21日の最大値起時（分）,21日の最大値起時の品質情報,極値更新,10年未満での極値更新,20日までの観測史上1位の値(m/s),20日までの観測史上1位の値の品質情報,20日までの観測史上1位の値観測時の風向,20日までの観測史上1位の値観測時の風向の品質情報,20日までの観測史上1位の値観測時の年,20日までの観測史上1位の値観測時の月,20日までの観測史上1位の値観測時の日,20日までの2月の1位の値（m/s）,20日までの2月の1位の値の品質情報,20日までの2月の1位の値観測時の風向,20日までの2月の1位の値観測時の風向の品質情報,20日までの2月の1位の値観測時の年,20日までの2月の1位の値観測時の月,20日までの2月の1位の値観測時の日,統計開始年
72161,香川県,財田（サイタ）,,2024,02,21,09,00,5.6,4,東南東,4,05,32,4,,,25.1,8,南東,8,2019,09,23,20.1,8,南,8,2017,02,23,2008
73001,愛媛県,大三島（オオミシマ）,,2024,02,21,09,00,6.7,4,北東,4,01,19,4,,,28.5,8,西南西,8,2012,04,03,20.6,8,西南西,8,2016,02,14,2008
73076,愛媛県,今治（イマバリ）,,2024,02,21,09,00,7.3,4,東,4,07,26,4,,,25.3,8,西北西,8,2015,05,12,21.0,8,西北西,8,2015,02,08,2009
73126,愛媛県,西条（サイジョウ）,,2024,02,21,09,00,4.1,4,北北東,4,08,31,4,,,29.2,8,西南西,8,2012,04,03,23.4,8,南西,8,2011,02,12,2009
73141,愛媛県,新居浜（ニイハマ）,,2024,02,21,09,00,4.8,4,西南西,4,00,58,4,,,29.7,8,南南西,8,2019,09,23,19.9,8,西南西,8,2022,02,27,2016
73151,愛媛県,四国中央（シコクチュウオウ）,,2024,02,21,09,00,5.0,4,西南西,4,07,33,4,,,47.4,8,東北東,8,2022,09,19,22.5,8,東,8,2018,02,28,2009
73166,愛媛県,松山（マツヤマ）,47887,2024,02,21,09,00,4.9,4,西,4,06,36,4,,,42.1,8,南南東,8,1945,09,17,30.4,8,西北西,8,1956,02,27,1937
73168,愛媛県,松山南吉田（マツヤマミナミヨシダ）,,2024,02,21,09,00,8.7,4,北,4,06,49,4,,,28.3,8,西北西,8,2013,07,03,26.2,8,西,8,2011,02,12,2009
73256,愛媛県,長浜（ナガハマ）,,2024,02,21,09,00,9.6,4,北東,4,07,39,4,,,30.4,8,南南東,8,2022,03,26,25.7,8,西,8,2011,02,12,2008
73276,愛媛県,久万（クマ）,,2024,02,21,09,00,3.5,4,南東,4,03,29,4,,,28.4,8,東南東,8,2022,09,18,16.8,8,西南西,8,2011,02,12,2008
73306,愛媛県,大洲（オオズ）,,2024,02,21,09,00,3.5,4,東北東,4,08,55,4,,,26.2,8,西北西,8,2020,03,19,23.5,8,西南西,8,2011,02,12,2009
73341,愛媛県,瀬戸（セト）,,2024,02,21,09,00,7.8,4,北北西,4,08,04,4,,,43.5,8,南南東,8,2015,08,25,31.4,8,南南東,8,2018,02,28,2009
73406,愛媛県,宇和（ウワ）,,2024,02,21,09,00,6.8,4,南南西,4,06,23,4,,,30.2,8,東,8,2020,01,27,21.2,8,北西,8,2022,02,17,2009
73442,愛媛県,宇和島（ウワジマ）,47892,2024,02,21,09,00,4.7,4,東,4,06,31,4,,,72.3,8,西,8,1964,09,25,39.8,8,西,8,2005,02,01,1939
73446,愛媛県,近永（チカナガ）,,2024,02,21,09,00,3.4,4,南南東,4,00,09,4,,,22.5,8,南南東,8,2022,09,18,17.0,8,西北西,8,2021,02,17,2008
73516,愛媛県,御荘（ミショウ）,,2024,02,21,09,00,3.7,4,東北東,4,00,43,4,,,30.0,8,東南東,8,2020,09,07,19.8,8,西北西,8,2012,02,02,2009
74056,高知県,本川（ホンガワ）,,2024,02,21,09,00,3.0,4,東,4,07,28,4,,,26.4,8,西北西,8,2017,10,22,22.4,8,西北西,8,2017,02,21,2009
74071,高知県,本山（モトヤマ）,,2024,02,21,09,00,4.5,4,南南西,4,04,19,4,,,23.5,8,北北東,8,2015,08,25,18.6,8,南西,8,2018,02,28,2008
74136,高知県,大栃（オオドチ）,,2024,02,21,09,00,2.6,4,北東,4,05,28,4,,,25.5,8,東北東,8,2017,10,22,19.6,8,東,8,2017,02,21,2008
74182,高知県,高知（コウチ）,47893,2024,02,21,09,00,4.6,4,東北東,4,06,16,4,,,54.3,8,東,8,1970,08,21,29.0,8,北,8,1968,02,15,1939
74187,高知県,後免（ゴメン）,,2024,02,21,09,00,2.7,4,北東,4,06,20,4,,,36.1,8,北西,8,2017,10,23,21.5,8,南南東,8,2018,02,28,2009
74188,高知県,南国日章（ナンコクニッショウ）,,2024,02,21,09,00,4.6,4,北北西,4,08,51,4,,,35.0,8,東,8,2014,08,10,20.1,8,南南東,8,2018,02,28,2009
74271,高知県,安芸（アキ）,,2024,02,21,09,00,4.5,4,北東,4,01,35,4,,,31.8,8,南東,8,2014,08,10,21.2,8,南南東,8,2018,02,28,2009
74296,高知県,梼原（ユスハラ）,,2024,02,21,09,00,3.1,4,南,4,08,46,4,,,26.9,8,東北東,8,2022,09,18,18.5,8,北,8,2022,02,20,2008
74311,高知県,須崎（スサキ）,,2024,02,21,09,00,3.2,4,北北西,4,02,43,4,,,27.8,8,南南東,8,2022,09,19,17.7,8,北西,8,2021,02,17,2008
74361,高知県,窪川（クボカワ）,,2024,02,21,09,00,2.9,4,南南東,4,08,54,4,,,29.1,8,北東,8,2014,08,09,20.1,8,西,8,2017,02,06,2009
74372,高知県,室戸岬（ムロトミサキ）,47899,2024,02,21,09,00,12.1,4,北東,4,08,50,4,,,84.5,4,西南西,4,1961,09,16,52.9,8,北東,8,1968,02,15,1921
74381,高知県,江川崎（エカワサキ）,,2024,02,21,09,00,3.1,4,南南東,4,08,39,4,,,27.8,8,南南東,8,2020,09,06,19.4,8,北西,8,2020,02,10,2008
74436,高知県,佐賀（サガ）,,2024,02,21,09,00,2.7,4,北西,4,05,07,4,,,26.7,8,北西,8,2012,04,03,19.5,8,北北西,8,2021,02,15,2008
74447,高知県,宿毛（スクモ）,47897,2024,02,21,09,00,7.7,4,東北東,4,07,58,4,,,54.8,8,南,8,1954,09,26,35.0,8,南西,8,2007,02,14,1943
74456,高知県,中村（ナカムラ）,,2024,02,21,09,00,2.0,4,北西,4,03,25,4,,,25.6,8,西北西,8,2014,08,10,18.3,8,北西,8,2016,02,09,2008
74516,高知県,清水（シミズ）,47898,2024,02,21,09,00,5.9,4,北北東,4,00,26,4,,,52.1,8,東,8,1975,08,17,33.7,8,西南西,8,2000,02,08,1941
81011,山口県,須佐（スサ）,,2024,02,21,09,00,8.1,4,北北東,4,04,16,4,,,33.0,8,南,8,2009,03,13,27.8,8,南,8,2018,02,28,2008
81071,山口県,萩（ハギ）,47754,2024,02,21,09,00,4.0,4,北,4,05,42,4,,,45.6,8,西北西,8,1991,09,27,32.3,8,北北西,8,1987,02,03,1949
81116,山口県,油谷（ユヤ）,,2024,02,21,09,00,10.3,4,北東,4,02,35,4,,,29.9,8,南南西,8,2016,04,07,25.9,8,西,8,2020,02,17,2009
81151,山口県,徳佐（トクサ）,,2024,02,21,09,00,3.0,4,北北東,4,05,05,4,,,28.9,8,南南西,8,2015,08,25,20.9,8,南,8,2024,02,19,2009
81196,山口県,秋吉台（アキヨシダイ）,,2024,02,21,09,00,7.6,4,北北東,4,02,37,4,,,35.0,8,北,8,2014,10,13,21.5,8,南,8,2018,02,28,2008
81231,山口県,広瀬（ヒロセ）,,2024,02,21,09,00,2.6,4,西南西,4,05,54,4,,,19.4,8,北,8,2022,09,19,16.8,8,西南西,8,2016,02,09,2009
81266,山口県,豊田（トヨタ）,,2024,02,21,09,00,4.2,4,北北西,4,04,19,4,,,26.6,8,南西,8,2012,04,03,19.9,8,南西,8,2020,02,17,2009
81286,山口県,山口（ヤマグチ）,47784,2024,02,21,09,00,4.1,4,南西,4,05,02,4,,,53.1,8,南東,8,1991,09,27,26.0,8,西,8,1983,02,18,1966
81321,山口県,岩国（イワクニ）,,2024,02,21,09,00,3.6,4,南東,4,05,23,4,,,24.7,8,南,8,2009,07,24,19.4,8,西南西,8,2016,02,09,2009
81371,山口県,防府（ホウフ）,,2024,02,21,09,00,6.7,4,南西,4,05,05,4,,,39.6,8,南東,8,2015,08,25,20.8,8,西,8,2020,02,17,2009
81386,山口県,下松（クダマツ）,,2024,02,21,09,00,7.3,4,東,4,03,37,4,,,25.2,8,東,8,2020,09,07,19.3,8,西北西,8,2020,02,17,2008
81397,山口県,玖珂（クガ）,,2024,02,21,09,00,5.7,4,東,4,08,25,4,,,24.0,8,西南西,8,2012,04,03,19.6,8,西北西,8,2016,02,09,2009
81428,山口県,下関（シモノセキ）,47762,2024,02,21,09,00,5.8,4,西,4,00,59,4,,,45.3,8,東南東,8,1991,09,27,33.6,8,西,8,1983,02,18,1937
81436,山口県,宇部（ウベ）,,2024,02,21,09,00,4.1,4,東,4,09,00,4,,,37.0,8,東,8,2015,08,25,23.1,8,西,8,2020,02,17,2009
81481,山口県,柳井（ヤナイ）,,2024,02,21,09,00,5.0,4,南東,4,04,41,4,,,31.0,8,東北東,8,2011,07,19,20.6,8,東北東,8,2014,02,10,2008
81486,山口県,安下庄（アゲノショウ）,,2024,02,21,09,00,9.3,4,北北東,4,07,01,4,,,24.9,8,南西,8,2014,12,01,24.3,8,南西,8,2011,02,12,2009
82046,福岡県,宗像（ムナカタ）,,2024,02,21,09,00,6.5,4,北北西,4,01,26,4,,,29.3,8,西南西,8,2023,07,30,20.2,8,西,8,2021,02,17,2009
82056,福岡県,八幡（ヤハタ）,,2024,02,21,09,00,4.4,4,西北西,4,00,39,4,,,28.4,8,東南東,8,2015,08,25,19.8,8,西南西,8,2018,02,28,2009
82068,福岡県,空港北町（クウコウキタマチ）,,2024,02,21,09,00,7.2,4,西北西,4,01,06,4,,,37.0,8,東北東,8,2015,08,25,24.2,8,西北西,8,2020,02,17,2009
82101,福岡県,行橋（ユクハシ）,,2024,02,21,09,00,5.1,4,西南西,4,00,58,4,,,34.5,8,東北東,8,2015,08,25,20.1,8,西,8,2020,02,17,2008
82136,福岡県,飯塚（イイヅカ）,47809,2024,02,21,09,00,3.7,4,北北東,4,01,48,4,,,48.3,8,南南東,8,1991,09,27,26.0,8,西北西,8,2005,02,01,1937
82171,福岡県,前原（マエバル）,,2024,02,21,09,00,5.1,4,北東,4,01,47,4,,,31.8,8,南,8,2019,09,22,23.5,8,南,8,2018,02,28,2009
82182,福岡県,福岡（フクオカ）,47807,2024,02,21,09,00,5.3,4,北北西,4,03,20,4,,,49.3,8,南,8,1987,08,31,28.3,8,北北東,8,1992,02,01,1937
82186,福岡県,博多（ハカタ）,,2024,02,21,09,00,6.2,4,西,4,00,11,4,,,39.1,8,南,8,2020,09,07,23.1,8,南,8,2009,02,13,2009
82191,福岡県,太宰府（ダザイフ）,,2024,02,21,09,00,6.5,4,西北西,4,00,15,4,,,32.4,8,北東,8,2015,08,25,17.9,8,西北西,8,2011,02,12,2008
82206,福岡県,添田（ソエダ）,,2024,02,21,09,00,3.1,4,北北東,4,01,02,4,,,19.6,8,北,8,2015,08,25,12.2,8,南南東,8,2018,02,28,2008
82261,福岡県,朝倉（アサクラ）,,2024,02,21,09,00,8.4,4,西北西,4,00,37,4,,,33.4,8,南,8,2020,09,03,17.5,8,西北西,8,2020,02,17,2008
82306,福岡県,久留米（クルメ）,,2024,02,21,09,00,8.4,4,東,4,02,37,4,,,32.4,8,南,8,2019,09,22,17.9,8,南南西,8,2009,02,13,2009
82317,福岡県,黒木（クロギ）,,2024,02,21,09,00,5.0,4,西南西,4,00,10,4,,,31.6,8,南南東,8,2015,08,25,17.2,8,南南西,8,2009,02,13,2008
82361,福岡県,大牟田（オオムタ）,,2024,02,21,09,00,4.8,4,西北西,4,03,22,4,,,26.9,8,北東,8,2015,08,25,19.4,8,西北西,8,2011,02,12,2009
83021,大分県,国見（クニミ）,,2024,02,21,09,00,5.1,4,西北西,4,01,56,4,,,26.8,8,南南東,8,2023,08,10,21.2,8,南南東,8,2018,02,28,2008
83051,大分県,中津（ナカツ）,,2024,02,21,09,00,4.6,4,北西,4,00,20,4,,,30.5,8,東南東,8,2015,08,25,20.3,8,西北西,8,2021,02,17,2011
83061,大分県,豊後高田（ブンゴタカダ）,,2024,02,21,09,00,6.6,4,西北西,4,01,45,4,,,32.5,8,東,8,2022,09,19,25.5,8,東南東,8,2018,02,28,2008
83106,大分県,院内（インナイ）,,2024,02,21,09,00,5.1,4,北東,4,01,59,4,,,28.1,8,南,8,2015,08,25,18.6,8,南,8,2018,02,28,2008
83121,大分県,杵築（キツキ）,,2024,02,21,09,00,4.1,4,東,4,03,36,4,,,27.4,8,東南東,8,2022,09,18,24.1,8,西北西,8,2011,02,12,2008
83126,大分県,武蔵（ムサシ）,,2024,02,21,09,00,5.1,4,北東,4,05,14,4,,,34.0,8,東南東,8,2022,09,19,26.2,8,西北西,8,2011,02,12,2009
83137,大分県,日田（ヒタ）,47814,2024,02,21,09,00,5.9,4,西南西,4,01,16,4,,,50.2,8,南南東,8,2004,09,07,21.4,8,西南西,8,1951,02,22,1944
83191,大分県,玖珠（クス）,,2024,02,21,09,00,3.6,4,北北東,4,05,35,4,,,28.1,8,南南西,8,2019,09,23,19.7,8,西北西,8,2011,02,15,2008
83201,大分県,湯布院（ユフイン）,,2024,02,21,09,00,4.2,4,西,4,07,50,4,,,29.8,8,北東,8,2022,09,18,24.8,8,南西,8,2010,02,11,2008
83216,大分県,大分（オオイタ）,47815,2024,02,21,09,00,4.5,4,北,4,05,51,4,,,44.3,8,南南東,8,1999,09,24,25.7,8,北西,8,2005,02,01,1940
83341,大分県,犬飼（イヌカイ）,,2024,02,21,09,00,4.8,4,北,4,03,06,4,,,25.3,8,北北東,8,2018,09,30,18.9,8,西,8,2022,02,05,2009
83371,大分県,竹田（タケタ）,,2024,02,21,09,00,2.8,4,北東,4,08,33,4,,,26.0,8,東北東,8,2022,09,18,19.7,8,西南西,8,2017,02,20,2009
83401,大分県,佐伯（サイキ）,,2024,02,21,09,00,3.1,4,南,4,08,23,4,,,35.2,8,東南東,8,2022,09,18,23.1,8,南,8,2018,02,28,2009
83431,大分県,宇目（ウメ）,,2024,02,21,09,00,2.7,4,東北東,4,07,28,4,,,27.7,8,南,8,2022,09,06,18.3,8,南南西,8,2018,02,28,2008
83476,大分県,蒲江（カマエ）,,2024,02,21,09,00,3.0,4,西北西,4,08,47,4,,,50.4,8,南南東,8,2022,09,18,27.8,8,南,8,2018,02,28,2008
84012,長崎県,鰐浦（ワニウラ）,,2024,02,21,09,00,19.6,4,東,4,05,09,4,,,48.9,8,南東,8,2020,09,07,27.5,8,南南西,8,2009,02,13,2009
84072,長崎県,厳原（イヅハラ）,47800,2024,02,21,09,00,11.5,4,北,4,03,51,4,,,52.1,8,南東,8,1987,08,31,31.1,8,北北西,8,1983,02,18,1918
84076,長崎県,美津島（ミツシマ）,,2024,02,21,09,00,15.4,4,北東,4,04,58,4,,,44.2,8,南東,8,2020,09,07,25.7,8,西南西,8,2009,02,13,2009
84121,長崎県,芦辺（アシベ）,,2024,02,21,09,00,12.6,4,北東,4,07,58,4,,,32.7,8,北,8,2022,09,18,22.0,8,西北西,8,2021,02,17,2008
84122,長崎県,石田（イシダ）,,2024,02,21,09,00,13.4,4,北北東,4,09,00,4,,,40.6,8,南南西,8,2020,09,07,23.1,8,北東,8,2014,02,18,2009
84171,長崎県,平戸（ヒラド）,47805,2024,02,21,09,00,10.3,4,北北東,4,01,53,4,,,53.2,8,南,8,1987,08,31,32.3,8,南,8,1965,02,20,1940
84183,長崎県,松浦（マツウラ）,,2024,02,21,09,00,6.7,4,北北東,4,01,29,4,,,35.0,8,南東,8,2020,09,07,24.0,8,南南東,8,2015,02,21,2011
84266,長崎県,佐世保（サセボ）,47812,2024,02,21,09,00,5.9,4,西南西,4,01,59,4,,,49.3,8,北,8,2004,10,20,30.4,8,北東,8,1981,02,17,1951
84306,長崎県,西海（サイカイ）,,2024,02,21,09,00,6.1,4,北東,4,01,59,4,,,28.0,8,南,8,2022,09,06,19.1,8,南南東,8,2024,02,19,2021
84341,長崎県,有川（アリカワ）,,2024,02,21,09,00,8.1,4,北北東,4,02,01,4,,,39.0,8,南南東,8,2020,09,02,24.4,8,南,8,2018,02,28,2008
84371,長崎県,大村（オオムラ）,,2024,02,21,09,00,6.7,4,北北西,4,02,35,4,,,42.2,8,南南東,8,2020,09,07,25.2,8,南南西,8,2009,02,13,2009
84496,長崎県,長崎（ナガサキ）,47817,2024,02,21,09,00,7.5,4,北,4,02,53,4,,,54.3,8,南西,8,1991,09,27,27.9,8,西北西,8,2005,02,01,1951
84519,長崎県,雲仙岳（ウンゼンダケ）,47818,2024,02,21,09,00,12.2,4,南西,4,08,09,4,,,63.7,8,北,8,2004,10,20,48.4,8,×,8,1968,02,15,1938
84523,長崎県,島原（シマバラ）,,2024,02,21,09,00,7.8,4,北,4,05,27,4,,,30.8,8,北北西,8,2021,09,17,24.3,8,北北西,8,2021,02,15,2009
84536,長崎県,福江（フクエ）,47843,2024,02,21,09,00,3.8,4,北,4,08,08,4,,,55.6,8,南,8,1987,08,31,29.2,8,北北西,8,2000,02,08,1962
84537,長崎県,上大津（カミオオヅ）,,2024,02,21,09,00,8.7,4,北東,4,08,01,4,,,44.8,8,南南西,8,2020,09,02,24.7,8,西,8,2018,02,28,2009
84561,長崎県,口之津（クチノツ）,,2024,02,21,09,00,4.2,4,南東,4,09,00,4,,,30.3,8,南東,8,2020,09,07,21.2,8,西,8,2016,02,13,2009
84597,長崎県,脇岬（ワキミサキ）,,2024,02,21,09,00,8.3,4,東南東,4,08,44,4,,,29.8,8,西南西,8,2022,09,19,21.3,8,西,8,2021,02,18,2021
85033,佐賀県,唐津（カラツ）,,2024,02,21,09,00,10.5,4,北,4,03,50,4,,,44.1,8,北,8,2022,09,18,23.0,8,北,8,2014,02,14,2010
85116,佐賀県,伊万里（イマリ）,,2024,02,21,09,00,5.6,4,西北西,4,01,53,4,,,34.4,8,南西,8,2020,09,02,25.4,8,南西,8,2009,02,13,2009
85142,佐賀県,佐賀（サガ）,47813,2024,02,21,09,00,5.6,4,西,4,00,01,4,,,54.3,8,南東,8,1991,09,14,24.3,8,西北西,8,2000,02,08,1941
85161,佐賀県,嬉野（ウレシノ）,,2024,02,21,09,00,4.2,4,北西,4,05,33,4,,,34.8,8,南南東,8,2019,09,22,22.5,8,南,8,2009,02,13,2008
85166,佐賀県,白石（シロイシ）,,2024,02,21,09,00,5.2,4,北西,4,04,17,4,,,32.9,8,南東,8,2020,09,07,22.9,8,西北西,8,2018,02,28,2008
85176,佐賀県,川副（カワソエ）,,2024,02,21,09,00,4.6,4,北北西,4,05,29,4,,,34.5,8,南東,8,2020,09,07,19.0,8,北西,8,2017,02,10,2009
86006,熊本県,鹿北（カホク）,,2024,02,21,09,00,2.8,4,南南東,4,08,03,4,,,35.2,8,南,8,2015,08,25,18.1,8,北西,8,2017,02,10,2008
86066,熊本県,南小国（ミナミオグニ）,,2024,02,21,09,00,3.5,4,北西,4,03,49,4,,,25.6,8,南南東,8,2015,08,25,17.5,8,南,8,2018,02,28,2009
86086,熊本県,岱明（タイメイ）,,2024,02,21,09,00,5.5,4,北西,4,04,10,4,,,37.2,8,北東,8,2015,08,25,16.0,8,西南西,8,2018,02,28,2008
86101,熊本県,菊池（キクチ）,,2024,02,21,09,00,4.6,4,南南西,4,07,45,4,,,37.2,8,南,8,2015,08,25,16.9,8,西,8,2017,02,10,2009
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2024,02,21,09,00,4.2,4,南西,4,07,11,4,,,32.3,8,東南東,8,2020,09,07,25.4,8,南西,8,2018,02,28,2008
86141,熊本県,熊本（クマモト）,47819,2024,02,21,09,00,3.8,4,南西,4,05,36,4,,,52.6,8,南,8,1991,09,27,23.1,8,西,8,2000,02,08,1937
86146,熊本県,益城（マシキ）,,2024,02,21,09,00,3.6,4,南東,4,07,00,4,,,38.1,8,東,8,2022,09,18,21.6,8,東北東,8,2021,02,26,2009
86157,熊本県,南阿蘇（ミナミアソ）,,2024,02,21,09,00,3.8,4,東南東,4,05,36,4,,,29.3,8,東,8,2020,09,06,22.2,8,西南西,8,2017,02,20,2015
86161,熊本県,高森（タカモリ）,,2024,02,21,09,00,6.1,4,南東,4,08,52,4,,,32.7,8,東,8,2017,10,22,23.2,8,東北東,8,2021,02,27,2008
86216,熊本県,三角（ミスミ）,,2024,02,21,09,00,8.3,4,北北西,4,06,03,4,,,36.0,8,南西,8,2017,07,04,19.7,8,北北西,8,2016,02,20,2008
86236,熊本県,甲佐（コウサ）,,2024,02,21,09,00,3.2,4,北北西,4,04,55,4,,,35.4,8,東南東,8,2015,08,25,19.2,8,南,8,2018,02,28,2009
86271,熊本県,松島（マツシマ）,,2024,02,21,09,00,2.8,4,北北東,4,05,59,4,,,35.6,8,南南東,8,2015,08,25,18.2,8,南南西,8,2009,02,13,2009
86316,熊本県,本渡（ホンド）,,2024,02,21,09,00,4.6,4,北東,4,06,10,4,,,34.6,8,南,8,2020,09,02,21.7,8,南西,8,2019,02,03,2008
86336,熊本県,八代（ヤツシロ）,,2024,02,21,09,00,4.2,4,東北東,4,05,50,4,,,36.6,8,南,8,2015,08,25,23.7,8,南,8,2018,02,28,2008
86451,熊本県,水俣（ミナマタ）,,2024,02,21,09,00,9.8,4,北北東,4,05,53,4,,,37.3,8,東,8,2015,08,25,15.8,8,南南東,8,2018,02,28,2009
86467,熊本県,人吉（ヒトヨシ）,47824,2024,02,21,09,00,4.5,4,南西,4,06,50,4,,,58.5,8,南東,8,1995,09,24,21.2,8,西北西,8,1975,02,20,1946
86477,熊本県,上（ウエ）,,2024,02,21,09,00,4.5,4,東南東,4,06,38,4,,,30.7,8,南東,8,2022,09,18,17.2,8,西北西,8,2017,02,10,2009
86491,熊本県,牛深（ウシブカ）,47838,2024,02,21,09,00,13.6,4,南西,4,08,59,4,,,66.2,8,東北東,8,1999,09,24,31.7,8,西南西,8,1975,02,20,1949
87041,宮崎県,高千穂（タカチホ）,,2024,02,21,09,00,4.2,4,北,4,06,57,4,,,29.8,8,東南東,8,2022,09,18,18.9,8,北西,8,2017,02,20,2009
87066,宮崎県,古江（フルエ）,,2024,02,21,09,00,4.0,4,西,4,07,30,4,,,40.7,8,北北東,8,2017,10,29,25.7,8,北北東,8,2014,02,11,2009
87071,宮崎県,鞍岡（クラオカ）,,2024,02,21,09,00,3.2,4,南西,4,07,48,4,,,29.2,8,北東,8,2020,09,06,17.2,8,南西,8,2009,02,13,2008
87141,宮崎県,延岡（ノベオカ）,47822,2024,02,21,09,00,3.0,4,北西,4,05,56,4,,,51.9,8,南南東,8,1999,09,24,32.5,8,北,8,1968,02,15,1961
87181,宮崎県,日向（ヒュウガ）,,2024,02,21,09,00,3.2,4,西南西,4,08,49,4,,,27.4,8,南東,8,2022,09,18,17.9,8,西北西,8,2011,02,12,2009
87206,宮崎県,神門（ミカド）,,2024,02,21,09,00,2.4,4,南西,4,07,05,4,,,24.6,8,東,8,2022,09,18,16.5,8,北北東,8,2011,02,12,2008
87231,宮崎県,西米良（ニシメラ）,,2024,02,21,09,00,2.8,4,南南西,4,01,49,4,,,32.0,8,南西,8,2020,09,06,21.4,8,北北東,8,2022,02,17,2008
87293,宮崎県,高鍋（タカナベ）,,2024,02,21,09,00,8.9,4,西北西,4,07,52,4,,,30.8,8,西北西,8,2018,09,30,18.1,8,西北西,8,2021,02,17,2017
87301,宮崎県,加久藤（カクトウ）,,2024,02,21,09,00,6.9,4,西北西,4,07,00,4,,,31.8,8,東北東,8,2022,09,18,18.0,8,北北西,8,2016,02,09,2008
87331,宮崎県,西都（サイト）,,2024,02,21,09,00,7.6,4,南,4,07,36,4,,,41.3,8,北,8,2018,09,30,20.7,8,西北西,8,2009,02,20,2008
87352,宮崎県,小林（コバヤシ）,,2024,02,21,09,00,6.2,4,北東,4,07,42,4,,,41.1,8,東,8,2022,09,18,25.3,8,北西,8,2011,02,12,2009
87376,宮崎県,宮崎（ミヤザキ）,47830,2024,02,21,09,00,5.2,4,西,4,05,23,4,,,57.9,8,南東,8,1993,09,03,27.7,8,西,8,2006,02,07,1937
87406,宮崎県,田野（タノ）,,2024,02,21,09,00,5.7,4,西,4,05,08,4,,,40.8,8,北,8,2018,09,30,21.6,8,西南西,8,2024,02,05,2017
87412,宮崎県,赤江（アカエ）,,2024,02,21,09,00,10.8,4,南南東,4,07,36,4,,,40.1,8,北東,8,2018,09,30,23.7,8,西,8,2018,02,28,2009
87426,宮崎県,都城（ミヤコノジョウ）,47829,2024,02,21,09,00,10.2,4,南,4,07,45,4,,,51.4,8,南東,8,1951,10,14,24.6,8,北東,8,1968,02,15,1951
87492,宮崎県,油津（アブラツ）,47835,2024,02,21,09,00,5.4,4,南西,4,08,54,4,,,55.9,8,南南西,8,2007,07,14,34.5,8,西北西,8,1987,02,25,1950
87501,宮崎県,串間（クシマ）,,2024,02,21,09,00,8.2,4,西南西,4,04,49,4,,,37.0,8,東北東,8,2022,09,18,21.2,8,西,8,2024,02,05,2009
88061,鹿児島県,阿久根（アクネ）,47823,2024,02,21,09,00,11.8,4,南西,4,06,18,4,,,54.0,8,西,8,1965,08,06,30.4,8,北西,8,1999,02,03,1942
88081,鹿児島県,大口（オオクチ）,,2024,02,21,09,00,6.2,4,東南東,4,06,09,4,,,33.2,8,東南東,8,2015,08,25,19.6,8,東,8,2023,02,10,2009
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2024,02,21,09,00,10.7,4,南南西,4,08,48,4,,,30.5,8,南,8,2015,08,25,24.1,8,南西,8,2010,02,11,2009
88131,鹿児島県,中甑（ナカコシキ）,,2024,02,21,09,00,9.4,4,南西,4,08,04,4,,,39.4,8,東南東,8,2020,09,06,21.8,8,西南西,8,2024,02,05,2008
88151,鹿児島県,川内（センダイ）,,2024,02,21,09,00,10.7,4,南南西,4,07,01,4,,,45.0,8,東,8,2015,08,25,21.7,8,東,8,2021,02,27,2008
88166,鹿児島県,溝辺（ミゾベ）,,2024,02,21,09,00,8.7,4,南南西,4,08,52,4,,,36.0,8,北北西,8,2018,09,30,21.6,8,南西,8,2010,02,11,2009
88261,鹿児島県,東市来（ヒガシイチキ）,,2024,02,21,09,00,9.5,4,南南西,4,07,59,4,,,36.8,8,東南東,8,2015,08,25,18.1,8,西北西,8,2021,02,17,2008
88286,鹿児島県,牧之原（マキノハラ）,,2024,02,21,09,00,13.3,4,南南西,4,08,47,4,,,39.6,8,東,8,2022,09,18,26.2,8,南西,8,2010,02,11,2008
88317,鹿児島県,鹿児島（カゴシマ）,47827,2024,02,21,09,00,9.0,4,南南西,4,08,20,4,,,58.5,8,南南東,8,1996,08,14,30.0,8,北西,8,1999,02,03,1940
88331,鹿児島県,輝北（キホク）,,2024,02,21,09,00,11.6,4,南西,4,08,23,4,,,36.4,8,東,8,2022,09,18,20.0,8,北西,8,2014,02,04,2008
88371,鹿児島県,加世田（カセダ）,,2024,02,21,09,00,7.8,4,南南西,4,06,04,4,,,36.6,8,///,8,2020,09,06,20.3,8,西南西,8,2018,02,28,2009
88406,鹿児島県,志布志（シブシ）,,2024,02,21,09,00,5.2,4,南,4,08,03,4,,,37.0,8,東,8,2022,09,18,18.3,8,西北西,8,2021,02,15,2008
88432,鹿児島県,喜入（キイレ）,,2024,02,21,09,00,10.5,4,西南西,4,07,11,4,,,38.4,8,北,8,2016,09,20,18.5,8,西,8,2017,02,20,2009
